"gene","original_logFC","original_adj.P.Val","adjusted_logFC","AveExpr","t","adjusted_P.Value","adjusted_adj.P.Val","B","original_sig","adjusted_sig","classification"
"NANOG",-0.504286193202776,0.00486479640196857,-0.477566686102296,6.33534090575,-1.03588605968555,0.307014959892055,0.591467249820517,-5.62867729143759,FALSE,FALSE,"neither"
"NANOGNB",-0.381907423537394,0.00349162815712405,-0.51023869479715,4.2090484055,-1.60006787943063,0.118135248872427,0.39934599930968,-4.93492360888307,FALSE,FALSE,"neither"
"NANOS1",-0.0252565476908195,0.784050787926251,-0.160760845196529,8.191118128475,-0.681708308301367,0.499684232753895,0.724717265689952,-5.92072667094683,FALSE,FALSE,"neither"
"NANOS2",-0.3458678764973,0.00469333424134439,-0.190695554200118,6.77419175435,-0.608961539742503,0.546291286121483,0.751996775175807,-5.96623689982387,FALSE,FALSE,"neither"
"NANOS3",-0.502819439713181,0.000270410683213801,-0.141421706307275,8.126351925225,-0.441286053734824,0.661588037005165,0.819919317521353,-6.05193440859705,FALSE,FALSE,"neither"
"NANP",-0.0902796362652261,0.355697894093602,0.0660856153346223,6.991476712675,0.255414273829883,0.799823818455053,0.899490337888704,-6.11522606262209,FALSE,FALSE,"neither"
"NANS",0.227306314876641,0.282121035690772,1.19192545246867,9.622665377925,2.17849246906577,0.0358509494374025,0.225000091217425,-3.9636762224269,FALSE,FALSE,"neither"
"NAP1L1",0.465437688562068,0.0192766595776975,0.484404379124822,10.375147188725,1.02166969677189,0.313607295838068,0.59729470458145,-5.64260709978406,FALSE,FALSE,"neither"
"NAP1L2",0.862449462031614,0.000233198553683394,-0.533759024779561,7.2622217673,-1.17505490420867,0.247520317586521,0.543603556798383,-5.4828263813601,FALSE,FALSE,"neither"
"NAP1L3",0.402518008980728,0.0387936405988941,0.123972499644837,7.224488454625,0.240041417712679,0.81163033795913,0.905306114976235,-6.11895492602499,FALSE,FALSE,"neither"
"NAP1L4",0.388164199964537,0.00438561504654846,0.156921780128187,9.54982087695,0.510891036517075,0.612474709164818,0.791231586754796,-6.01963595003555,FALSE,FALSE,"neither"
"NAP1L5",-0.0620888856129493,0.635263630628146,-0.341189061731637,8.57918481795,-1.02762118474379,0.310835788433044,0.594761764793263,-5.63679762966897,FALSE,FALSE,"neither"
"NAPA",0.707252067987668,0.000266582594857512,0.769090379702226,10.26469103515,1.62702085235872,0.112266735626093,0.390015585537445,-4.89520159675222,FALSE,FALSE,"neither"
"NAPB",0.113076344558984,0.34187149532938,-0.415853945301943,7.307366606725,-1.41903662801946,0.164301596712276,0.46097667910944,-5.18664782201222,FALSE,FALSE,"neither"
"NAPEPLD",1.26341032663146,3.56084514632534e-08,0.25788240954947,7.409049933025,0.688510387650254,0.495449490574879,0.721865700217061,-5.9162067584559,TRUE,FALSE,"attenuated"
"NAPG",0.454966795666154,0.0071599159398553,-0.0107408828658479,9.570219908475,-0.0264727313867007,0.979023328771685,0.990478822264617,-6.14685330159172,FALSE,FALSE,"neither"
"NAPRT",-0.226808234122586,0.0191923180375333,0.0795326313192218,8.34349627235,0.324287748080961,0.747553154842471,0.869369199134922,-6.09568908692931,FALSE,FALSE,"neither"
"NAPSA",0.0255117590693938,0.857896853783674,0.031993453698011,7.296621094,0.0898729009608173,0.928875615435722,0.964564332202876,-6.14323531611773,FALSE,FALSE,"neither"
"NARF",0.00454763836931527,0.966119615242049,0.371752633639165,8.380207505775,1.46620099799581,0.151072560533845,0.443840440166465,-5.12362333017003,FALSE,FALSE,"neither"
"NARS1",0.526601598003085,0.00132765998309819,0.618064248198603,10.67082743185,1.53247411255793,0.133958621870976,0.422273057991682,-5.03200731815143,FALSE,FALSE,"neither"
"NARS2",0.403284564084813,0.00595467360095857,0.36567672463662,6.98908826065,1.04552232963585,0.302601185400779,0.588330375769216,-5.61913230100556,FALSE,FALSE,"neither"
"NASP",-0.19927007959522,0.0914028008311337,0.21008232670025,8.8669643863,0.799764239742617,0.428971095439979,0.676782429832689,-5.83625840668246,FALSE,FALSE,"neither"
"NAT1",0.0528244605373951,0.682373869954898,0.274749493767784,5.64310421505,0.813633591930512,0.421088618363731,0.671336061572743,-5.82547119048354,FALSE,FALSE,"neither"
"NAT10",0.390824019033929,0.0136974723008909,0.352322758486077,8.5128789651,0.922468162725031,0.362293494021351,0.631888283964785,-5.73473392036885,FALSE,FALSE,"neither"
"NAT14",-0.0852571130979172,0.336286017479978,0.00385209246407645,8.700566936425,0.0166195156844339,0.986829781201094,0.994992883655686,-6.14706158986475,FALSE,FALSE,"neither"
"NAT16",-0.313401011741711,0.0112384251579325,0.0517058467906514,5.6611478309,0.180096980654095,0.858063693798275,0.930155000696685,-6.1312939194126,FALSE,FALSE,"neither"
"NAT2",-0.333234877676176,0.00538133081532065,-0.309227004481068,4.88433283935,-0.995790909629024,0.325855040716193,0.606750069367096,-5.66749814344382,FALSE,FALSE,"neither"
"NAT8",-0.667955239409406,0.000161324042053566,-0.36619440973229,5.82363558675,-0.86721955603825,0.391441806102098,0.653461608864733,-5.78215781816993,FALSE,FALSE,"neither"
"NAT8B",-0.407162829865072,0.00251394118201383,-0.0972278300389828,6.82859006425,-0.292070758308779,0.771872901893503,0.88406462053081,-6.10540142314342,FALSE,FALSE,"neither"
"NAT8L",0.482636824557441,0.00898719431343828,-0.68441120469473,7.839797080775,-1.75781294989863,0.0870959537580216,0.347741632884562,-4.69443663664609,FALSE,FALSE,"neither"
"NAT9",0.336091397618352,0.000781034227098075,0.38305204712501,8.294422576,1.70529208315844,0.0965544143921428,0.364551247585043,-4.7766059063615,FALSE,FALSE,"neither"
"NATD1",-0.275750351242094,0.00369841575649634,-0.0295516410221077,7.260026387325,-0.1273304723324,0.899370889718876,0.951032195867711,-6.13924601759193,FALSE,FALSE,"neither"
"NAV1",-0.397033102832692,0.0309864397178235,0.0744391383641834,8.562770970275,0.164290261436384,0.870401761318553,0.936615644297826,-6.13396165681151,FALSE,FALSE,"neither"
"NAV2",0.242445491148038,0.343784616241576,-0.21972876022172,8.80711725355,-0.347233229069101,0.730394258982918,0.859450748312916,-6.08815242360138,FALSE,FALSE,"neither"
"NAV3",0.9116285229761,0.000219657773913708,0.205503652930559,8.831226812525,0.432954657370072,0.667574884520247,0.823390594974549,-6.05548809141356,FALSE,FALSE,"neither"
"NAXD",0.547797166858905,0.000158692475426164,0.298536497991752,8.70099561315,0.908975637826526,0.369276712316737,0.63738278932051,-5.74657500735573,FALSE,FALSE,"neither"
"NAXE",0.541780995624521,0.00201291659163227,0.451364992296357,10.437786917725,1.07741672834654,0.288306784408027,0.578347870992351,-5.58694865238647,FALSE,FALSE,"neither"
"NBAS",0.729758743154204,0.000119512784458341,0.237393012541432,8.248878534875,0.559549461423073,0.5791769776199,0.771464268444741,-5.99428788971932,FALSE,FALSE,"neither"
"NBEA",0.892351581292216,0.000103564000797848,-0.443077737471031,7.643956356125,-0.974858500275847,0.335995719350003,0.613363759905705,-5.68718989708431,FALSE,FALSE,"neither"
"NBEAL1",0.0594354935003896,0.439145615427353,0.345278145215147,12.414088677,1.7920309057237,0.0813392009369298,0.33654385717171,-4.6397167986451,FALSE,FALSE,"neither"
"NBEAL2",-0.249816295567461,0.0772968599465339,-0.33446401535649,7.6759233921,-0.962187053504998,0.342236098672939,0.617791944064304,-5.69891772696047,FALSE,FALSE,"neither"
"NBL1",-0.795967547856588,1.33409662364115e-08,-0.441523713550737,8.24313352635,-1.86885842899558,0.0696041579931416,0.313680325020847,-4.51376607265121,FALSE,FALSE,"neither"
"NBN",0.640579762797227,0.000196551639644998,0.213395379867498,8.925706107625,0.576638627101637,0.567694475355793,0.765932649238831,-5.98484972545745,FALSE,FALSE,"neither"
"NBPF3",0.180014222981497,0.223294492402999,0.310014171939424,7.6493926009,0.93487396724626,0.355947923386553,0.627546833985333,-5.72370127983361,FALSE,FALSE,"neither"
"NBPF6",-0.742097380463376,0.00664346171389508,-0.546393499391524,7.0856540825,-0.820728446819616,0.417086220135308,0.669067767312036,-5.81988895579578,FALSE,FALSE,"neither"
"NBPF7P",-0.40688006550424,0.00192927534570335,-0.404414491130826,4.28868801125,-1.28201240298202,0.207856719164403,0.507122296256967,-5.35922564122125,FALSE,FALSE,"neither"
"NBPF9",-0.018623223176558,0.802680424839564,-0.500706229173445,12.418746982,-2.86112930743954,0.00691562007506232,0.0932559258059766,-2.53826752083434,FALSE,FALSE,"neither"
"NBR1",0.624535602082501,0.000148624775230785,0.313488592938011,8.524021913275,0.831878152222823,0.410843755881512,0.665187868198966,-5.81102214826244,FALSE,FALSE,"neither"
"NCALD",1.52368138529453,1.36920638926259e-07,0.125718711156028,8.7676425336,0.243226564506526,0.809180674623457,0.904086835377862,-6.11820108733015,TRUE,FALSE,"attenuated"
"NCAM1",2.29990070972244,2.40278427652056e-10,0.46709095463844,11.44932222765,0.835981109905892,0.408561217734939,0.664113295194185,-5.80773031536986,TRUE,FALSE,"attenuated"
"NCAM2",2.76006595202236,1.81286785251534e-14,1.47419685406641,10.071999247075,2.95659822243982,0.00540394467045424,0.0806542232985625,-2.31948209136564,TRUE,FALSE,"attenuated"
"NCAN",-0.953129000070933,8.96545307890422e-06,-1.71988764880765,7.1691794162,-3.69783306231906,0.000705574922658501,0.0269154243102658,-0.488048241267412,FALSE,TRUE,"adjusted-only"
"NCAPD2",0.271194257707789,0.172875973838987,1.00993850681766,8.791189545275,2.55470249689446,0.0149002056012571,0.142019121374358,-3.21124386150245,FALSE,FALSE,"neither"
"NCAPD3",0.354178386707019,0.0300531132483124,0.970746038747805,7.89907585985,2.93722940610856,0.00568389236402102,0.082834724040165,-2.36431417102655,FALSE,FALSE,"neither"
"NCAPG",-0.52478913085505,0.0568672458679536,0.517381892685324,6.415568927025,1.27534806847616,0.210179070220084,0.509394185906276,-5.36721448719381,FALSE,FALSE,"neither"
"NCAPG2",0.0345737560894381,0.865551814498508,0.663959075721082,7.1365044392,2.1399505520651,0.0390564572430506,0.235603824410944,-4.03573200166407,FALSE,FALSE,"neither"
"NCAPH",-0.571078184836543,0.00156416273483452,0.260369947055016,6.095655764375,0.879637488532979,0.384762071761306,0.648745468471335,-5.77174474342706,FALSE,FALSE,"neither"
"NCAPH2",-0.166716644838859,0.0310970513325366,-0.0587415796349214,7.7676440153,-0.290391613850678,0.77314405234971,0.88458502074056,-6.10588189852708,FALSE,FALSE,"neither"
"NCBP1",0.403050092405552,0.0681762722213213,0.451273071149107,8.56019913435,0.869039498499802,0.390458597332237,0.653116748828074,-5.78064024710709,FALSE,FALSE,"neither"
"NCBP2",0.719339698079416,0.00117534694027656,0.770419674456588,9.3866062047,1.47024101892493,0.149995841375442,0.442857035159934,-5.1181451735032,FALSE,FALSE,"neither"
"NCBP3",0.266478039474171,0.0226546697738069,0.22442734659362,8.82530738365,0.815824261416455,0.419841032575311,0.67063102991012,-5.82376240331063,FALSE,FALSE,"neither"
"NCCRP1",-0.362952789601385,0.000256313421750167,-0.26287150425707,7.610615846175,-1.14374925281005,0.260100652507633,0.553756494244042,-5.51713402755794,FALSE,FALSE,"neither"
"NCDN",0.360655049574405,0.0066199756384726,0.193136484242557,9.30905554275,0.566723466266967,0.574341981431401,0.769382778241927,-5.99036055984906,FALSE,FALSE,"neither"
"NCEH1",0.650675488378568,0.00352146207537334,1.94721917170536,8.395844164675,3.6527170902568,0.000802680179096917,0.0285020582892517,-0.605117406935039,FALSE,TRUE,"adjusted-only"
"NCF1B",-0.156290437831149,0.4438637419854,-0.00473766996655588,8.68877036825,-0.0118088574346941,0.990641905384419,0.99679467957456,-6.14712866988019,FALSE,FALSE,"neither"
"NCF2",-0.504928004722434,0.0315847088601362,-0.842680574797449,8.795726591475,-2.24295494387226,0.031009214275758,0.210716731360916,-3.84098766986296,FALSE,FALSE,"neither"
"NCF4",0.15936972602699,0.514530295813765,0.30424433583684,8.577589945025,0.835878758572268,0.408618061575524,0.664113295194185,-5.80781262190407,FALSE,FALSE,"neither"
"NCK1",1.2940195419522,8.48977499174403e-09,1.30028965352574,8.977798674225,2.86435880810971,0.00686371677713349,0.0929136200722326,-2.53138568070679,TRUE,FALSE,"attenuated"
"NCK2",0.43068365165459,0.0119093461525667,0.316385459039782,9.26118950005,0.716587870514585,0.478152046511085,0.710402011656013,-5.89712162391487,FALSE,FALSE,"neither"
"NCKAP1",0.333805212594449,0.0884232895194275,-0.171446341029074,9.068344250475,-0.380545365860683,0.705728596941933,0.843835573268688,-6.07630432277279,FALSE,FALSE,"neither"
"NCKAP1L",1.80246527095297,1.17874421068248e-08,1.80811266406788,9.479032398925,3.91730676147102,0.000373959303713191,0.0194985776874085,0.089794742446581,TRUE,TRUE,"retained"
"NCKAP5",-0.412576337225133,0.00180930563483292,0.0560750955823329,6.650502359625,0.177373874537213,0.860187481193986,0.931175652784993,-6.13177063221604,FALSE,FALSE,"neither"
"NCKAP5L",-0.00340716625597359,0.970382269409897,0.319852998728003,8.4313420473,1.46899992056427,0.150315542459177,0.443041789202431,-5.11982589090909,FALSE,FALSE,"neither"
"NCKIPSD",0.346944773527371,0.00397413902286665,0.081311497026984,7.948202075875,0.311269818395874,0.757350032182011,0.875080718382404,-6.09973521486265,FALSE,FALSE,"neither"
"NCL",-0.000591059807245387,0.995793398859134,0.0797096958003391,11.98765166,0.333295062187259,0.740799899083792,0.864882135246189,-6.09279256590831,FALSE,FALSE,"neither"
"NCLN",0.235605639500388,0.0592280303332071,0.539656172870337,8.704216970975,1.71511595897093,0.0947316297728935,0.361448893347292,-4.76141403383102,FALSE,FALSE,"neither"
"NCMAP",-0.112809353682344,0.823635430016779,-0.57951067822303,8.576578915725,-0.454098038116116,0.652425408150861,0.814321650395312,-6.04633888717581,FALSE,FALSE,"neither"
"NCOA1",0.530425171562069,0.00809253955194341,-0.595747884494821,9.2478660823,-1.41100843022131,0.16664103534863,0.46319471615673,-5.19719244922596,FALSE,FALSE,"neither"
"NCOA2",0.918921411117966,4.98111261213123e-07,0.0902877667279564,9.448373868125,0.256098121485574,0.799301005481194,0.899194171458686,-6.11505407722123,FALSE,FALSE,"neither"
"NCOA3",0.616844093927526,0.000102223622328721,0.444118864842032,9.63903683805,1.15542064743579,0.255365635265619,0.550028058158191,-5.50443783997299,FALSE,FALSE,"neither"
"NCOA4",0.972568023955285,4.35826708906868e-06,0.839250895639902,10.5933115442,1.76159941134596,0.0864442249695405,0.346314067383831,-4.6884296257407,FALSE,FALSE,"neither"
"NCOA5",0.192484726424057,0.106836163312065,-0.222142679901485,9.226699821625,-0.818344404932441,0.418419205637689,0.669796059294938,-5.82177980620441,FALSE,FALSE,"neither"
"NCOA6",0.301875797639941,0.00358429021050269,0.0968896174342021,8.56514633645,0.397559612122431,0.693247640810088,0.83662310617658,-6.0698411768398,FALSE,FALSE,"neither"
"NCOA7",-0.392087352622203,0.00210697408503997,0.00851511140432563,8.044849096225,0.0299546424972971,0.976265042044151,0.988924630823329,-6.14675692794152,FALSE,FALSE,"neither"
"NCOR1",0.49009373994295,0.00218884923527159,0.291749863018417,9.278116843875,0.772226676801674,0.444911705959024,0.688786010477554,-5.85711747120235,FALSE,FALSE,"neither"
"NCR1",-0.578095853972241,0.00012303117116359,-0.511144510895078,6.961172553625,-1.52236265673815,0.136466249614701,0.425537746444182,-5.04621593433833,FALSE,FALSE,"neither"
"NCR2",-0.534553496327677,0.00145809129680929,-0.26548565264123,7.453262874225,-0.65530795707037,0.516345541888508,0.733981587353902,-5.93781666361015,FALSE,FALSE,"neither"
"NCR3",-0.539942527424824,0.000235953747785523,-0.196306040554566,7.237153668375,-0.575696202562006,0.568324740677907,0.766311287182327,-5.9853774771544,FALSE,FALSE,"neither"
"NCS1",0.580919479949884,0.0233754885299082,0.483289032699417,8.6443313023,0.734970187600415,0.467016061916487,0.703148531329337,-5.8842253995402,FALSE,FALSE,"neither"
"NCSTN",0.753224482166539,1.47773217121904e-07,0.721571935197782,10.39548291885,2.47546481823786,0.0180277275539255,0.159720108129686,-3.37655582646358,FALSE,FALSE,"neither"
"NDC1",0.164777339475715,0.301821572159573,0.491796073236473,7.492205818875,1.6708789807491,0.103228529406067,0.374575567499777,-4.8293465389975,FALSE,FALSE,"neither"
"NDC80",-0.571568982478794,0.0515398598309759,0.908278854536017,5.84752891435,1.85774097086604,0.0712215867661055,0.317093436660605,-4.53231599675635,FALSE,FALSE,"neither"
"NDE1",0.541365350737859,0.000163295638546869,0.176065757499682,8.80353395145,0.562974030324808,0.576865592897203,0.770162426484737,-5.99242015790065,FALSE,FALSE,"neither"
"NDEL1",0.0318849575489626,0.853361190286435,0.0550969405773558,9.73805397655,0.128201524907587,0.89868758464592,0.950757583902832,-6.13913651085545,FALSE,FALSE,"neither"
"NDFIP1",0.706477348225137,4.26375027468311e-06,0.381691880048758,9.2999644211,1.1918740429619,0.240934035396769,0.537451516075046,-5.46405018116553,FALSE,FALSE,"neither"
"NDFIP2",0.367690931303009,0.0126672782767306,-0.127418964604408,7.901001243325,-0.391664531569544,0.697565104347899,0.838797120711286,-6.07211008698122,FALSE,FALSE,"neither"
"NDN",0.690536344219739,0.00068039364831515,0.309643485821428,8.083620407425,0.613323138241554,0.543435353645615,0.750749247227235,-5.96364919374611,FALSE,FALSE,"neither"
"NDNF",-0.517969052601385,0.00111963123901277,-1.57521352340431,6.73067492955,-4.52689105333192,6.07649199130848e-05,0.00779951505373284,1.75295140999488,FALSE,TRUE,"adjusted-only"
"NDOR1",-0.307266318300691,0.00174212205255876,0.0180483586162947,7.887390945075,0.0744165419784998,0.941081306740165,0.97142763182553,-6.14448085629404,FALSE,FALSE,"neither"
"NDP",-0.554977245993058,0.000175130129367611,-0.850240701413324,7.136009562225,-2.53880826010801,0.0154860959780403,0.145997318339218,-3.24474148421519,FALSE,FALSE,"neither"
"NDRG1",0.730759286097152,0.000124391506347943,0.141755728827285,11.8546242298,0.427786434073033,0.671299845147601,0.825531651018045,-6.05765887049943,FALSE,FALSE,"neither"
"NDRG2",1.1316692343007,0.000144226818640289,-0.827896634562815,11.589894126675,-1.96523077240149,0.0569700619492594,0.286720079423981,-4.34976808733119,TRUE,FALSE,"attenuated"
"NDRG3",0.996029435825754,2.052198434994e-05,0.374735055698,9.206895406325,0.710558620015716,0.481837223237047,0.712456302095021,-5.90128240109354,FALSE,FALSE,"neither"
"NDRG4",-0.111149022193521,0.514307146323529,-0.7514107036777,8.80941937345,-1.7237554115908,0.0931455304904431,0.358194796346737,-4.7479788783461,FALSE,FALSE,"neither"
"NDST1",0.822621461777178,2.23682555443964e-05,0.130035909939938,10.4539272659,0.353523998991216,0.725713070759978,0.856042997914318,-6.08599745851099,FALSE,FALSE,"neither"
