gene,module,direction,kME,GS,logFC,adj.P.Val,is_hub
PCDH15,turquoise,up,0.437654582410388,0.595370999168938,0.91400418427294,0.000194575589510522,FALSE
TIMM10,turquoise,up,0.437089548270907,0.277619766090796,0.273615713404782,0.11617183025534,FALSE
DOCK9,turquoise,up,0.436448712013253,-0.0655215182140684,-0.0936599785057837,0.721528283642461,FALSE
ELOVL6,turquoise,up,0.436377249552987,0.149754075853805,0.207902002633772,0.401297513020969,FALSE
LTBP4,turquoise,up,0.435263999409074,0.399497007108559,0.628769039297614,0.0169615011696033,FALSE
ARHGEF37,turquoise,up,0.434294621404294,0.27516500420902,0.315254929482656,0.112625527434998,FALSE
NOLC1,turquoise,up,0.432803373217058,0.109524634893995,0.128159563006943,0.549270121703378,FALSE
HDAC9,turquoise,up,0.43227057878176,0.690852171508985,0.758297622219739,9.12345058706244e-06,FALSE
AGO2,turquoise,up,0.431677681741462,-0.0425935389041937,-0.0480452636106392,0.820443844871604,FALSE
BTG3,turquoise,up,0.430341524095461,0.162428653546154,0.215914747602161,0.362488307885009,FALSE
PIR,turquoise,up,0.429665993317908,0.260105430240914,0.337095748485737,0.133776688897589,FALSE
FANCB,turquoise,up,0.428915011617834,0.233499988179132,0.222381300693909,0.187355506501124,FALSE
KLF15,turquoise,up,0.428075355461265,0.474016165239005,0.773730558492678,0.00382580249471343,FALSE
KPNA2,turquoise,up,0.426705119378253,0.151090287855168,0.226121702411724,0.398202285928438,FALSE
ERF,turquoise,up,0.426437359123959,0.14257988658804,0.104852574370859,0.445295461366863,FALSE
LRFN5,turquoise,up,0.426172632319329,0.153212471839431,0.149428486242098,0.397265167434422,FALSE
LCTL,turquoise,up,0.425254311674306,0.429490247023837,0.886498429302237,0.0090845791240549,FALSE
LRRC4,turquoise,up,0.423411086253291,0.435462043643409,0.565742844787975,0.00871917373018744,FALSE
CRTAC1,turquoise,up,0.423263899702396,0.460190258224732,0.867488581025444,0.00499306652629515,FALSE
SYT10,turquoise,up,0.423011156000233,0.550386757107563,1.02306048635544,0.000623494191491354,FALSE
SYNE3,turquoise,up,0.423004434685581,0.268286341190518,0.292972143319972,0.124162376071905,FALSE
TCF7L1,turquoise,up,0.421443036681348,0.147146903799464,0.109418353094835,0.429612105513678,FALSE
GNAL,turquoise,up,0.42087096930891,-0.00513913377243212,-0.0071111975643765,0.97877543423451,FALSE
SCG5,turquoise,up,0.419985717110149,0.159085132465664,0.288255927098691,0.368431066236327,FALSE
CKS2,turquoise,up,0.419957441565041,0.175277759930225,0.456858964314574,0.317847069697355,FALSE
DIPK1A,turquoise,up,0.419241631108416,0.123850349932113,0.15639476701388,0.491670560236316,FALSE
FBXO32,turquoise,up,0.419126757758135,0.198247950014983,0.422972153828837,0.256129486206532,FALSE
MLLT3,turquoise,up,0.418464072213929,-0.0796888988782606,-0.0719276585173452,0.668333227149001,FALSE
TSSK6,turquoise,up,0.417250539107319,0.292913000829606,0.264221533841175,0.0942554218103784,FALSE
H3C6,turquoise,up,0.416946018992389,0.185144901439504,0.218479909075561,0.295793293126316,FALSE
ZNF608,turquoise,up,0.416506458284242,-0.0972657822624858,-0.0837062894618335,0.599630082761566,FALSE
FSTL5,turquoise,up,0.416082868520763,0.350317840952159,0.950863554633772,0.0361212041496263,FALSE
SPRY2,turquoise,up,0.415788181713416,0.128294424393046,0.195963203915962,0.475512755988766,FALSE
ZNF501,turquoise,up,0.415287231862918,0.253347413987668,0.231809697410951,0.150672359523654,FALSE
CTH,turquoise,up,0.414811903530141,0.131279016499065,0.14084967020586,0.468014168991635,FALSE
TCF7L2,turquoise,up,0.413389979175209,-0.0775499391242623,-0.0815249414009251,0.676935350293317,FALSE
PCYT1B,turquoise,up,0.412637395812391,0.338756346999601,0.273286294660755,0.0521956924284011,FALSE
ATP8A1,turquoise,up,0.410655668833633,0.0242992746160018,0.0326622255088687,0.897568989797565,FALSE
MPV17L,turquoise,up,0.409343113583738,0.221328654701247,0.209790186385506,0.21231056939663,FALSE
ID4,turquoise,up,0.407951567376293,0.0645597264134283,0.0940452180586,0.725106589868264,FALSE
SASH1,turquoise,up,0.407300898824925,0.0685148402077246,0.0759575854710892,0.713507146138584,FALSE
PPP1R15A,turquoise,up,0.40682334912793,0.335150393460444,0.430100238387052,0.050385227296084,FALSE
SPA17,turquoise,up,0.406599004137904,0.0334926420308896,0.0414752119853503,0.857935285801052,FALSE
NEBL,turquoise,up,0.406406567761079,0.19690249972297,0.247192021263686,0.263777055058557,FALSE
CADM3,turquoise,up,0.405827870429034,0.345932482978208,0.586741217057057,0.0407636518018992,FALSE
RANBP17,turquoise,up,0.40555378952155,0.444992436280365,0.693903255225135,0.00691618045743448,FALSE
SOWAHC,turquoise,up,0.405304922191798,0.348575984598559,0.399901913178105,0.0411982302173372,FALSE
B3GNT5,turquoise,up,0.405279114538112,0.0894905285558039,0.110126275932151,0.624528210418571,FALSE
PLSCR1,turquoise,up,0.405119719026453,0.102461099487753,0.111969225811873,0.574004074007035,FALSE
APOBEC3F,turquoise,up,0.405070844339922,0.587486672755227,0.585902454852739,0.000303358184612883,FALSE
PLLP,turquoise,up,0.404466504368711,0.311381361339931,0.731529594474946,0.0661588810728893,FALSE
SPIN4,turquoise,up,0.402268306039668,0.0660473133286587,0.0569696255150358,0.724490173509232,FALSE
SERHL2,turquoise,up,0.402227475711172,0.320600447643652,0.232059950965306,0.0703062158165783,FALSE
EPHA2,turquoise,up,0.401328488051254,0.355706075614345,0.413619715151121,0.0373637859800868,FALSE
TMPRSS5,turquoise,up,0.401165768591677,0.313587675452578,0.466023762711644,0.0654949131675063,FALSE
IDH2,turquoise,up,0.401027808504338,0.192003913215983,0.227000317613728,0.282298808322243,FALSE
ACVR2B,turquoise,up,0.400937369343407,0.262049664769668,0.194385267894373,0.141772904679878,FALSE
CXCL10,turquoise,up,0.400650853534755,0.533872055387836,1.18255045237548,0.000917116164101959,FALSE
H1-4,turquoise,up,0.400303712977881,0.197626870756022,0.232853526377797,0.26773937936801,FALSE
OASL,turquoise,up,0.400043354748849,0.642495621703365,1.06817714073015,4.08440062820791e-05,FALSE
REM1,turquoise,up,0.399362102192812,0.531034787659516,0.782689742794914,0.00109616623420693,FALSE
SYNGR1,turquoise,up,0.399289516126902,0.449159786270103,0.416214641436394,0.00823519974432112,FALSE
SRSF7,turquoise,up,0.399020574981262,0.10864802634701,0.119773702819584,0.554543255139966,FALSE
CHMP4C,turquoise,up,0.398398592758618,0.549318949297468,0.90331777965613,0.000658463406506796,FALSE
ARHGAP42,turquoise,up,0.397859452595784,0.139040811694392,0.177670190964536,0.43833889476283,FALSE
SERPINH1,turquoise,up,0.397810096959493,0.12286327402338,0.172926843804937,0.49684259574065,FALSE
GRK5,turquoise,up,0.397293481965526,0.0910100845793717,0.0976661310609135,0.622198371134425,FALSE
MYOT,turquoise,up,0.397128098450241,0.421349157361554,0.605069015293753,0.0111303060688461,FALSE
AUTS2,turquoise,up,0.396616838017482,-0.0774623545279535,-0.0633956694849642,0.67938801054671,FALSE
RANBP1,turquoise,up,0.396107724407961,0.115992236037199,0.15916440457055,0.521675779924417,FALSE
GAREM1,turquoise,up,0.393367549127276,0.0526024010299761,0.0594789647918308,0.778049073871793,FALSE
GPR17,turquoise,up,0.393006154026971,0.139424195953842,0.167454615481882,0.43833889476283,FALSE
ITPKB,turquoise,up,0.391692489436656,0.0349451557146014,0.0458110228581354,0.851421691889487,FALSE
CPNE8,turquoise,up,0.391233573709722,0.0529244833755866,0.0502110725034699,0.777361474921731,FALSE
MT3,turquoise,up,0.390737030606627,0.279672772092991,0.348473791063999,0.108232778012778,FALSE
FBXL7,turquoise,up,0.389904866231387,-0.0331227726422636,-0.025247735979951,0.865319904576615,FALSE
SOX4,turquoise,up,0.388872897755667,0.282324926292213,0.273620473925986,0.106699544890778,FALSE
VPS37B,turquoise,up,0.388414695842946,0.0367072270084394,0.0361546176530485,0.847085231303351,FALSE
CDK14,turquoise,up,0.38841225613107,-0.170750078257377,-0.183755904445642,0.340266302019461,FALSE
TAFA5,turquoise,up,0.38727844838552,0.397172384028666,0.376202985142639,0.0209784594236516,FALSE
NANS,turquoise,up,0.387203567309676,0.191976272058381,0.227306314876641,0.282121035690772,FALSE
GMNN,turquoise,up,0.385412412884776,-0.0968236402962657,-0.156007751184272,0.591821651390389,FALSE
KLF11,turquoise,up,0.384649248845414,0.267347212567747,0.234644717755593,0.132918583852211,FALSE
CASTOR1,turquoise,up,0.384296358077332,0.151719924375556,0.205626667037784,0.39587983679287,FALSE
OCRL,turquoise,up,0.383366517446136,-0.131684551163534,-0.135607004510407,0.466698354309348,FALSE
TPPP3,turquoise,up,0.382976934397779,0.246747618447237,0.364540494928297,0.155728003618089,FALSE
RAPGEF5,turquoise,up,0.382900383839417,0.197998279606004,0.382655033191211,0.256776120431763,FALSE
PARD6G,turquoise,up,0.382120397366659,0.270369844316777,0.304526111370087,0.119505497371375,FALSE
TRPC1,turquoise,up,0.381451605871648,-0.112497022478919,-0.0936630378064738,0.541450031538628,FALSE
STAMBPL1,turquoise,up,0.381199915115075,0.138191803747549,0.193422225040094,0.439693692965053,FALSE
JUP,turquoise,up,0.381159448996691,0.100910773435837,0.0968482695258306,0.585513380988777,FALSE
SNAPC1,turquoise,up,0.379879937067107,0.0843467809733785,0.0745829696723206,0.652459167832063,FALSE
KCNB1,turquoise,up,0.379391536494544,0.261053601285469,0.45961492991519,0.129045248440189,FALSE
PRKD2,turquoise,up,0.37878880205558,-0.0334157759256392,-0.0290517418080167,0.861050649460622,FALSE
ZNF404,turquoise,up,0.378405509785397,0.0547837631176181,0.0582479766299162,0.769137546465262,FALSE
RGS5,turquoise,up,0.377838116543467,0.189513728086706,0.463157659878954,0.278127720185821,FALSE
ZBTB21,turquoise,up,0.376917728385555,0.0491763983668669,0.0717532193400192,0.790546992507323,FALSE
CYP4F11,turquoise,up,0.376540017125001,0.313086936715518,0.669684312399386,0.0642662045319651,FALSE
NET1,turquoise,up,0.376447953394435,-0.0218298018115515,-0.0224510265782563,0.909867704152307,FALSE
ABCA9,turquoise,up,0.376381448213999,0.120347097866724,0.183222114454128,0.502449448511924,FALSE
ECHDC3,turquoise,up,0.375882345925049,0.465900246515791,0.38198084746415,0.00591106024969655,FALSE
SCRG1,turquoise,up,0.375378252785873,0.11986324807849,0.303032170659215,0.501231771599244,FALSE
KCTD11,turquoise,up,0.374885790159666,0.496451522557283,0.531321064191214,0.00279664458975537,FALSE
EIF3L,turquoise,up,0.374607330833765,0.11977708520968,0.125350360983042,0.513793369535663,FALSE
FAM135B,turquoise,up,0.374266407873944,0.390043829349693,0.582979329559758,0.0194733237552923,FALSE
HSPH1,turquoise,up,0.373388017213124,0.138856284135251,0.252846709654589,0.436951006160702,FALSE
LAMA3,turquoise,up,0.373263724205846,0.219357254028787,0.321731170481111,0.208208504199774,FALSE
ENPP2,turquoise,up,0.371828686460332,0.155697538090275,0.302211675067852,0.379794973717973,FALSE
RNASE1,turquoise,up,0.368879969334763,0.193448601305485,0.270354870332307,0.274100819667404,FALSE
CHRM3,turquoise,up,0.368855825170988,0.374221471302024,0.948994052189668,0.0244486537341695,FALSE
BZW2,turquoise,up,0.366582567802145,0.194038578058433,0.267366399041642,0.272046842787397,FALSE
GEN1,turquoise,up,0.366011514208626,0.147948834999077,0.209969478264458,0.407217955960081,FALSE
HIF1A,turquoise,up,0.365643055517318,0.13359833641893,0.235759376496532,0.455092135684104,FALSE
LIFR,turquoise,up,0.365462997185416,-0.125021564684228,-0.186166839168077,0.486906613839213,FALSE
CHORDC1,turquoise,up,0.365173308827016,0.118414297031008,0.150124691985351,0.511540932185727,FALSE
TMEM71,turquoise,up,0.365063431904089,0.166600186402923,0.204995039155744,0.349322359461051,FALSE
CITED2,turquoise,up,0.364599020709815,0.208093994359802,0.238128726632231,0.242202091679431,FALSE
LBH,turquoise,up,0.363876485462207,0.257998271527835,0.423252239565151,0.134719950494932,FALSE
ARVCF,turquoise,up,0.363661307971158,0.332414966628763,0.2993046227209,0.0555595183588262,FALSE
BCL6,turquoise,up,0.363501815899488,0.233711206576723,0.285268996245954,0.184424821807513,FALSE
LOX,turquoise,up,0.36213702545041,0.236192276496375,0.699914782680034,0.169736433575481,FALSE
PRTFDC1,turquoise,up,0.360434000510543,0.00654374085642001,0.00848519147340188,0.972945125674512,FALSE
PCDH9,turquoise,up,0.35989598267391,0.327861851398142,0.6729991023724,0.051926901511461,FALSE
SPON2,turquoise,up,0.359894835182888,0.418182098245614,0.585007662852739,0.0122743848048108,FALSE
TTC39B,turquoise,up,0.359875355218457,0.123784044672268,0.125058180124135,0.49684259574065,FALSE
PCBP3,turquoise,up,0.358463637668134,0.115779749475438,0.107689072446414,0.527237672023779,FALSE
PTPDC1,turquoise,up,0.358289460447315,0.282764531983592,0.292406060382422,0.105074456994841,FALSE
TMEM59L,turquoise,up,0.35803017564774,0.456858733028763,0.585345338168084,0.00600694077638674,FALSE
SCML1,turquoise,up,0.357975228948069,-0.0983182061393492,-0.111175472622204,0.589506864460306,FALSE
FKBP5,turquoise,up,0.357160161092375,0.383637270193007,0.810906664559756,0.0212452408495598,FALSE
BMP1,turquoise,up,0.357020857345389,0.160579412955888,0.141049415835004,0.378264215329144,FALSE
CHRDL1,turquoise,up,0.356219520397847,0.565301712234307,1.58236426209561,0.000394878688119121,FALSE
ABHD5,turquoise,up,0.356024232298001,-0.0425961656729431,-0.0449804248242085,0.821448663164323,FALSE
FLRT1,turquoise,up,0.355176460747398,0.298013277975467,0.379219489858906,0.083177852033828,FALSE
TNFRSF11B,turquoise,up,0.355112747962512,0.35076409903542,0.529525148740943,0.037417899052718,FALSE
PAPLN,turquoise,up,0.354435663738242,0.285373053414281,0.262629580865077,0.103856615662871,FALSE
EGR2,turquoise,up,0.354125427367953,0.30199288236945,0.747355987114883,0.0752642842240741,FALSE
SORCS2,turquoise,up,0.351935114940085,0.0464782697540168,0.0677139234587543,0.80203850976112,FALSE
COL24A1,turquoise,up,0.351655962763496,0.398926958303517,0.5587305769761,0.016808286194334,FALSE
SINHCAF,turquoise,up,0.350743615371423,0.184955746657421,0.236565363703935,0.295956375177158,FALSE
GAS6,turquoise,up,0.349908789893565,0.301778053074972,0.295045191098692,0.0852829814689122,FALSE
PC,turquoise,up,0.348896106672313,-0.179960838864626,-0.169975712156514,0.316498512147983,FALSE
PCSK2,turquoise,up,0.348848466007603,0.408279382027214,0.851100208857365,0.0136158554504187,FALSE
TEF,turquoise,up,0.347709535087104,0.325073134177225,0.298822171087126,0.061980342885951,FALSE
ROR1,turquoise,up,0.347042670585455,0.4212342956456,0.418445366797227,0.0127398085069712,FALSE
FRZB,turquoise,up,0.346485530861233,0.103275509924884,0.28809903762529,0.56419645030022,FALSE
CDH13,turquoise,up,0.345767168788366,0.282127515339277,0.539408314472633,0.0989152240105707,FALSE
CLEC9A,turquoise,up,0.345656605073427,0.492554984211118,0.880949673833463,0.00248601868264105,FALSE
METRNL,turquoise,up,0.345456031910171,0.147839923853093,0.116577080733231,0.424436604128517,FALSE
HPR,turquoise,up,0.345050979842115,0.314664814875232,0.500165775063993,0.0642243470449508,FALSE
LXN,turquoise,up,0.344930590728878,0.00613003237372552,0.0121348361549742,0.974271271524972,FALSE
CNKSR2,turquoise,up,0.344893282087394,0.137589762477595,0.153188181908252,0.445001379705147,FALSE
TRIB2,turquoise,up,0.344410848197183,0.268984281792017,0.298955303372402,0.125211405161829,FALSE
TNFSF4,turquoise,up,0.343737155026931,0.432109924396078,0.639647066881267,0.00902108195671488,FALSE
ZNF154,turquoise,up,0.341425576089738,0.22038179499875,0.23260303784503,0.21079578806393,FALSE
CCN1,turquoise,up,0.341248797234252,0.183015838257366,0.212998413962996,0.303397717858241,FALSE
KLHL13,turquoise,up,0.340634609217442,0.165032525911617,0.18925940147263,0.355206360875587,FALSE
PCDHB16,turquoise,up,0.340382373393159,0.27028703437933,0.391815576288359,0.117046252280733,FALSE
RAD54B,turquoise,up,0.340186040003659,0.00369348610265223,0.00278181354125007,0.985143046494734,FALSE
MAPK8IP1,turquoise,up,0.340101512610934,-0.0679925978467486,-0.0827336962444107,0.713083882770854,FALSE
PARD3,turquoise,up,0.340036363256762,-0.166436369553018,-0.162101053673091,0.356008740455123,FALSE
NR4A2,turquoise,up,0.33998085220936,0.278604804830764,0.714615896232074,0.102834695846901,FALSE
NPY1R,turquoise,up,0.339831179484503,0.396679488004638,0.493861142405555,0.0181534390851184,FALSE
PPP2R3B,turquoise,up,0.338923906970447,0.233667864644491,0.187017618797226,0.190367495601301,FALSE
PRLR,turquoise,up,0.337998359774171,0.519519592330099,0.812099140524287,0.00138171401352701,FALSE
GADD45A,turquoise,up,0.337943052589296,0.218615270329027,0.314740199461069,0.212839369006037,FALSE
ARSI,turquoise,up,0.337011480705895,0.468579566101107,0.603033364260603,0.00448508763800745,FALSE
ANKRD29,turquoise,up,0.335433464889323,0.160051613833103,0.211439029644566,0.368169294407067,FALSE
ATP13A3,turquoise,up,0.335331629327993,-0.035783390408154,-0.0457088791441773,0.848757002216316,FALSE
GNAI1,turquoise,up,0.333663108478994,-0.158311813618551,-0.226488490776406,0.37317231224774,FALSE
EPS8L2,turquoise,up,0.333660069255999,0.41460433982332,0.36183248371704,0.0149205961286383,FALSE
SLC25A1,turquoise,up,0.332920590214514,-0.0535974460511806,-0.0495628867185793,0.777044912472173,FALSE
PLOD2,turquoise,up,0.332517102768331,-0.0431418285897502,-0.071675030989204,0.815491169670837,FALSE
MAMLD1,turquoise,up,0.332254025052805,0.0069965907521449,0.00796111129452815,0.971114788465718,FALSE
LRRC1,turquoise,up,0.330617997882964,0.341702119528459,0.405757059377025,0.0446098985435333,FALSE
SLC44A3,turquoise,up,0.329959514507787,0.413146345109488,0.39637892034079,0.0145942227246101,FALSE
CKB,turquoise,up,0.32910378074114,-0.0873530235007871,-0.116331535118734,0.632711496099101,FALSE
HSPA1A,turquoise,up,0.328505937187421,0.142894760533203,0.24004346929838,0.422652621201897,FALSE
KIAA1755,turquoise,up,0.32400089191299,0.270560004377204,0.257608210111798,0.122507436394814,FALSE
ZKSCAN3,turquoise,up,0.323574727998584,0.296687669871267,0.232127842210487,0.0933635277539562,FALSE
SFRP5,turquoise,up,0.321949926811863,0.447976878261069,0.888320461812649,0.00644879807912708,FALSE
SPRY4,turquoise,up,0.319813106787742,0.124402999861438,0.147539722066307,0.493698732563842,FALSE
ARHGAP19,turquoise,up,0.31861746146886,0.130502944196532,0.224331191030071,0.465602800282866,FALSE
AMD1,turquoise,up,0.318566031655081,-0.0824491318111503,-0.0798736973176535,0.658383677259702,FALSE
DUSP4,turquoise,up,0.318257939132547,0.0188166077314096,0.0231076869282987,0.921264187278453,FALSE
LURAP1L,turquoise,up,0.317619494861663,0.3104566860442,0.44216563057903,0.0687670506829379,FALSE
IP6K3,turquoise,up,0.317410779721128,0.314865559968818,0.502564669282192,0.0638705569184806,FALSE
ETV1,turquoise,up,0.314571780379749,0.0420852325698665,0.0600534071187369,0.820427591464438,FALSE
P3H2,turquoise,up,0.314414027959045,0.0316847649903709,0.0341389565620691,0.866623769026547,FALSE
KCNK5,turquoise,up,0.314240153092488,0.226750110720347,0.445598706400155,0.190469829679155,FALSE
KLF7,turquoise,up,0.314015487253901,0.0088911744312616,0.0101699984811141,0.963722528733416,FALSE
LRP5,turquoise,up,0.313781006238914,-0.142430581158075,-0.173388218885889,0.42746306341899,FALSE
DNAJB1,turquoise,up,0.313375794136569,0.0590460474423117,0.105832376437938,0.747548821017368,FALSE
FBN1,turquoise,up,0.312970613229291,0.0327758253875572,0.0581136129984614,0.86053566535003,FALSE
PP12613,turquoise,up,0.312893151899883,0.412130632806301,0.606818350130301,0.0131579707889195,FALSE
GIPC3,turquoise,up,0.312255150850264,0.298730984448518,0.285570609927529,0.0865969412431247,FALSE
FREM2,turquoise,up,0.312215137153167,0.148027814914729,0.338846944683887,0.40275090450263,FALSE
BRSK2,turquoise,up,0.310976822322966,0.206429495994194,0.182807072754819,0.247790256346464,FALSE
TFPI2,turquoise,up,0.309143648199825,0.293327597626161,0.832617581153432,0.0841110228864693,FALSE
RAB23,turquoise,up,0.308934941997958,-0.259826340806747,-0.357125656074015,0.132807393083511,FALSE
MYO16,turquoise,up,0.308439067648978,0.30342890176575,0.372500283531999,0.0769668397009195,FALSE
ANKRD53,turquoise,up,0.308381512348595,0.325583512198579,0.293677617333849,0.0600056505840263,FALSE
NR1D1,turquoise,up,0.30798573157619,0.355894837941722,0.458935922562841,0.0362399571337975,FALSE
CYP39A1,turquoise,up,0.307940373801771,0.320584219480877,0.325038477302235,0.0629058185673765,FALSE
IFI27,turquoise,up,0.30790689515083,0.415670318926708,0.829133170795684,0.0120439570721127,FALSE
SLC26A10P,turquoise,up,0.307868243511333,0.321591483760607,0.346358436195069,0.0614233293624789,FALSE
C1S,turquoise,up,0.303594324587139,0.356938157542272,0.569895416538166,0.0342060135210376,FALSE
CNTNAP1,turquoise,up,0.303037390623822,-0.0999718734491425,-0.106583397562062,0.584578995776613,FALSE
SOX6,turquoise,up,0.302441554066029,0.33249926373277,0.343335306619896,0.0533684144948817,FALSE
IGF2BP2,turquoise,up,0.302320519161443,0.136076984784744,0.253629801633771,0.445782270535149,FALSE
FLNB,turquoise,up,0.301218994892558,-0.0721489027391871,-0.0588480847910518,0.705981803600326,FALSE
TMEM232,turquoise,up,0.299846730462957,0.0881682347038322,0.0903258070516593,0.632161642351888,FALSE
CCDC144A,turquoise,up,0.298083020649958,0.0126301127081683,0.0207198996630691,0.947485608761005,FALSE
MVK,turquoise,up,0.296066507063207,-0.0904177971462772,-0.0734975460709322,0.62757252251082,FALSE
FNBP1L,turquoise,up,0.294678727546535,-0.197582692412439,-0.268047168337704,0.261057127263666,FALSE
NPY5R,turquoise,up,0.294662368666106,0.507554719587604,0.936956160222053,0.00177526724522921,FALSE
GPSM2,turquoise,up,0.294028106580186,-0.273777759584818,-0.380865867435617,0.111972439185919,FALSE
TDG,turquoise,up,0.292393900922885,-0.0145788670313845,-0.0181871573631449,0.939792439802437,FALSE
FGF1,turquoise,up,0.291961776590908,0.150992512861687,0.315755856325366,0.394857114656195,FALSE
CUBN,turquoise,up,0.290229285784643,0.449543201029068,0.53399036129607,0.006747543217433,FALSE
WEE1,turquoise,up,0.289161035634573,-0.13387119699991,-0.184246292044718,0.454689921496313,FALSE
TNFRSF12A,turquoise,up,0.284811559574151,0.134978615241877,0.204312511303009,0.451811169037631,FALSE
C1R,turquoise,up,0.284770514965564,0.272161373283343,0.335267065204318,0.117046252280733,FALSE
SEPTIN3,turquoise,up,0.282865550745314,0.147467957051292,0.250484840468005,0.407305989696365,FALSE
RNF144A,turquoise,up,0.281084279266104,-0.260462542607472,-0.321400277316884,0.133330115912161,FALSE
SEC14L2,turquoise,up,0.279740864334793,-0.0366974505976316,-0.0459321783770204,0.844397320271342,FALSE
NFIX,turquoise,up,0.279483518903097,-0.239367329946402,-0.219186048515805,0.182319315932884,FALSE
FGF7,turquoise,up,0.27735745080965,0.28611463825286,0.504388920821127,0.0941627882822151,FALSE
RPS6KA2,turquoise,up,0.276312904682543,-0.127534598035362,-0.150381756436389,0.482756981676734,FALSE
FOS,turquoise,up,0.272724839946367,0.243303878818713,0.387568139273709,0.159868742774418,FALSE
BDNF,turquoise,up,0.271571315617341,0.375226243222148,0.55588213525906,0.0251742537591743,FALSE
DHH,turquoise,up,0.271241183058222,0.497960028132331,0.464207484077104,0.00286483332916464,FALSE
FAM81A,turquoise,up,0.267638380920781,0.247071257731583,0.267488067288357,0.158240790301025,FALSE
BAZ1A,turquoise,up,0.267414305543445,-0.0869333592076425,-0.100020561740166,0.635944048809411,FALSE
SHISA7,turquoise,up,0.266980282386279,0.0150394504275531,0.0214989222659998,0.937490569070195,FALSE
GBP7,turquoise,up,0.264512287090124,0.559985490845222,0.540389965164226,0.000631763334470703,FALSE
EPS8,turquoise,up,0.261978448833417,-0.053786034530983,-0.0805036396430197,0.771331443936892,FALSE
SFRP4,turquoise,up,0.261903128769385,0.140036118110845,0.400365859805708,0.4298235710479,FALSE
PFKP,turquoise,up,0.259923467899953,-0.0491480242326714,-0.0647297021665381,0.791724304861973,FALSE
HOMER1,turquoise,up,0.258888992655161,-0.181370420200926,-0.268312931945259,0.303455312328923,FALSE
GRIK2,turquoise,up,0.258756566406354,0.296601203648567,0.630273697079416,0.0808675861421795,FALSE
ABLIM1,turquoise,up,0.258596160691891,-0.0550201935313752,-0.0942046869020796,0.765268000593868,FALSE
PCDHB7,turquoise,up,0.25828445564691,0.19436892230225,0.322332228640709,0.26700128892118,FALSE
HEG1,turquoise,up,0.257555123015542,-0.12091372502222,-0.137766842393212,0.507688070438022,FALSE
CNTN6,turquoise,up,0.256072577458028,0.340731244543189,0.618046910549731,0.0430705726072702,FALSE
CHRNA6,turquoise,up,0.25584025990182,0.646227308634215,1.36919379459445,3.32020163230784e-05,FALSE
NIP7,turquoise,up,0.255557738305846,-0.082144507271977,-0.0880206252112554,0.658014922859983,FALSE
PAM,turquoise,up,0.254848919566118,-0.0525205851658642,-0.0605229343261335,0.778447688975332,FALSE
KCNAB1,turquoise,up,0.251823399079298,0.193385879844806,0.190012286340016,0.277737604089606,FALSE
TSPAN18,turquoise,up,0.25040802398203,0.095675995930631,0.165378216765617,0.596811261548063,FALSE
RAP1GAP,turquoise,up,0.250094537396677,0.068289677663623,0.0975338595266013,0.709566769005711,FALSE
NOP16,turquoise,up,0.249232724550027,-0.0501287695160938,-0.0799602321518869,0.786341103581079,FALSE
MCTP2,turquoise,up,0.247391181791582,0.382867069459282,0.580365784393988,0.0220782615844594,FALSE
HCAR1,turquoise,up,0.2446245890755,0.304915205812718,0.42268109305783,0.0743461120447465,FALSE
LAPTM4B,turquoise,up,0.244048854566884,-0.299713510661473,-0.272994520494985,0.0874158277283808,FALSE
CYP27C1,turquoise,up,0.240848956288561,0.32067339202549,0.355747696043178,0.0621002035587274,FALSE
EPHB2,turquoise,up,0.23492617814811,0.0739053755055058,0.0745319694841946,0.693165141813394,FALSE
CCDC74A,turquoise,up,0.234866186163144,-0.126208824886927,-0.106887021940632,0.491949839082015,FALSE
CAMK2N1,turquoise,up,0.234032257592626,-0.225353199159861,-0.301714412935237,0.19781746933214,FALSE
TSHZ3,turquoise,up,0.226917598480388,-0.295744327031436,-0.378207333942942,0.0851550740765284,FALSE
CDHR3,turquoise,up,0.225125646934192,0.206308804268754,0.242610167752507,0.241453385680056,FALSE
EZR,turquoise,up,0.223187341159315,-0.164201484887264,-0.162384677909019,0.366767519174748,FALSE
ADGRA2,turquoise,up,0.222165408560683,0.0171095891327681,0.0190394956437938,0.929277739025318,FALSE
ITIH5,turquoise,up,0.220642898253745,0.299630382685293,0.642212546267544,0.078280036698588,FALSE
NALCN,turquoise,up,0.220082154958612,0.130287594293022,0.23851784681496,0.464467628223733,FALSE
MALT1,turquoise,up,0.219227515331002,-0.126953915002575,-0.134042131527371,0.483180180528665,FALSE
ALDH1A3,turquoise,up,0.210555017854214,0.31614222797923,0.47864346660216,0.0643434260184294,FALSE
SOSTDC1,turquoise,up,0.208711870956669,0.381250300849186,0.718457450735545,0.0221032952819899,FALSE
SESTD1,turquoise,up,0.207335126250783,-0.345250020102485,-0.361867448263682,0.0449617111739221,FALSE
OAF,turquoise,up,0.204458546271077,0.268289255984539,0.255930831561299,0.130807409099636,FALSE
CERK,turquoise,up,0.203092114738244,-0.235607030782123,-0.221211971636853,0.184400822284675,FALSE
COL15A1,turquoise,up,0.198589554418253,0.226279777016266,0.39169669398998,0.193093691897892,FALSE
AFAP1L1,turquoise,up,0.19317188583665,0.107160411391522,0.0940876011958389,0.560781394257125,FALSE
